"Year","District","Block","Crop","Yield"
2013,"Palwal","Hathin","Sugarcane","49667"
2013,"Panipat","Panipat","Sugarcane","73143"
2013,"Panipat","Samalkha","Sugarcane","75700"
2013,"Panipat","Matlauda","Sugarcane","86667"
2013,"Panipat","Bapoli","Sugarcane","79533"
2013,"Panipat","Israna","Sugarcane","73133"
2013,"Karnal","Karnal","Sugarcane","85967"
2013,"Karnal","Nissing","Sugarcane","61373"
2013,"Karnal","Indri","Sugarcane","83133"
2013,"Karnal","Gharaunda","Sugarcane","77300"
2013,"Karnal","Assandh","Sugarcane","89500"
2013,"Karnal","Nilokheri","Sugarcane","71220"
2013,"Kurukshetra","Thanesar","Sugarcane","75106"
2013,"Kurukshetra","Shahabad","Sugarcane","74432"
2013,"Kurukshetra","Pehowa","Sugarcane","82055"
2013,"Kurukshetra","Ladwa","Sugarcane","71740"
2013,"Kurukshetra","Babain","Sugarcane","75088"
2013,"Kaithal","Kaithal","Sugarcane","79535"
2013,"Kaithal","Pundri","Sugarcane","85620"
2013,"Kaithal","Kalayat","Sugarcane","46284"
2013,"Kaithal","Rajound","Sugarcane","46283"
2013,"Kaithal","Gulha","Sugarcane","84108"
2013,"Kaithal","Siwan","Sugarcane","74000"
2013,"Kaithal","Kaithal","Sugarcane","0"
2013,"Ambala","Ambala-I","Sugarcane","78433"
2013,"Ambala","Ambala-II","Sugarcane","78013"
2013,"Ambala","Barara","Sugarcane","71044"
2013,"Ambala","Saha","Sugarcane","71175"
2013,"Ambala","Naraingarh","Sugarcane","65887"
2013,"Ambala","Sahazadpur","Sugarcane","64215"
2013,"Panchkula","Morni","Sugarcane","0"
2013,"Panchkula","Barwala","Sugarcane","63200"
2013,"Panchkula","Raipurrani","Sugarcane","62433"
2013,"Panchkula","Pinjore","Sugarcane","0"
2013,"Yamuna Nagar","Jagadhari","Sugarcane","72585"
2013,"Yamuna Nagar","Bilaspur","Sugarcane","70819"
2013,"Yamuna Nagar","Radaur","Sugarcane","73500"
2013,"Yamuna Nagar","Sadaura","Sugarcane","68664"
2013,"Yamuna Nagar","Chhachhrauli","Sugarcane","57145"
2013,"Yamuna Nagar","Mustafabad","Sugarcane","76914"
2013,"Jind","Jind","Sugarcane","80472"
2013,"Jind","Julana","Sugarcane","78467"
2013,"Jind","Alewa","Sugarcane","69800"
2013,"Jind","Safidon","Sugarcane","83867"
2013,"Jind","Pillukhera","Sugarcane","85600"
2013,"Jind","Uchana","Sugarcane","84700"
2013,"Jind","Narwana","Sugarcane","72600"
2013,"Mahendergarh","Kanina","Sugarcane","0"
2013,"Mahendergarh","Mahendergarh","Sugarcane","0"
2013,"Mahendergarh","Ateli","Sugarcane","0"
2013,"Mahendergarh","Narnaul","Sugarcane","0"
2013,"Mahendergarh","Nangal Chaudhary","Sugarcane","0"
2013,"Rewari","Rewari","Sugarcane","0"
2013,"Rewari","Khol","Sugarcane","0"
2013,"Rewari","Jatusana","Sugarcane","0"
2013,"Rewari","Bawal","Sugarcane","0"
2013,"Rewari","Nahar","Sugarcane","0"
2013,"Hisar","Hansi I","Cotton","321"
2013,"Hisar","Hansi-II","Cotton","437"
2013,"Hisar","Narnaund","Cotton","497"
2013,"Hisar","Hisar I","Cotton","413"
2013,"Hisar","Hisar II","Cotton","570"
2013,"Hisar","Barwala","Cotton","593"
2013,"Hisar","Uklana","Cotton","568"
2013,"Hisar","Agroha","Cotton","509"
2013,"Hisar","Adampur","Cotton","593"
2013,"Fatehabad","Ratia","Cotton","862"
2013,"Fatehabad","Fatehabad","Cotton","750"
2013,"Fatehabad","Bhattukalan","Cotton","628"
2013,"Fatehabad","Bhuna","Cotton","781"
2013,"Fatehabad","Tohana","Cotton","832"
2013,"Fatehabad","Jakhal","Cotton","756"
2013,"Sirsa","Sirsa","Cotton","778"
2013,"Sirsa","Nathusari","Cotton","718"
2013,"Sirsa","Baragudha","Cotton","678"
2013,"Sirsa","Rania","Cotton","678"
2013,"Sirsa","Ellenabad","Cotton","688"
2013,"Sirsa","Dabwali","Cotton","658"
2013,"Sirsa","Odhan","Cotton","682"
2013,"Sirsa","Sirsa","Cotton","0"
2013,"Bhiwani","Loharu","Cotton","678"
2013,"Bhiwani","Bhiwani","Cotton","623"
2013,"Bhiwani","Tosham","Cotton","409"
2013,"Bhiwani","Bawani Khera","Cotton","581"
2013,"Bhiwani","Dadri-I","Cotton","435"
2013,"Bhiwani","Dadri-II","Cotton","511"
2013,"Bhiwani","Badhra","Cotton","316"
2013,"Bhiwani","Siwani","Cotton","620"
2013,"Bhiwani","Kairu","Cotton","498"
2013,"Bhiwani","Behal","Cotton","591"
2013,"Rohtak","Lakhan Majra","Cotton","423"
2013,"Rohtak","Rohtak","Cotton","302"
2013,"Rohtak","Sampla","Cotton","353"
2013,"Rohtak","Meham","Cotton","341"
2013,"Rohtak","Kalanaur","Cotton","367"
2013,"Jhajjar","Jhajjar","Cotton","436"
2013,"Jhajjar","Beri","Cotton","436"
2013,"Jhajjar","Salhawas","Cotton","436"
2013,"Jhajjar","Matanhail","Cotton","436"
2013,"Jhajjar","Bahadurgarh","Cotton","436"
2013,"Sonepat","Sonepat","Cotton","583"
2013,"Sonepat","Rai","Cotton","583"
2013,"Sonepat","Kharkhoda","Cotton","583"
2013,"Sonepat","Gohana","Cotton","412"
2013,"Sonepat","Kathura","Cotton","640"
2013,"Sonepat","Mundlana","Cotton","659"
2013,"Sonepat","Ganaur","Cotton","583"
2013,"Gurgaon","Gurgaon","Cotton","0"
2013,"Gurgaon","Farrukh Nagar","Cotton","0"
2013,"Gurgaon","Sohna","Cotton","0"
2013,"Gurgaon","Pataudi","Cotton","608"
2013,"Mewat","Nuh","Cotton","608"
2013,"Mewat","Tauru","Cotton","0"
2013,"Mewat","Ferozpur Jhirka","Cotton","0"
2013,"Mewat","Nagina","Cotton","0"
2013,"Mewat","Punhana","Cotton","0"
2013,"Mewat","Mewat","Cotton","0"
2013,"Faridabad","Faridabad","Cotton","0"
2013,"Faridabad","B/garh","Cotton","608"
2013,"Palwal","Palwal","Cotton","608"
2013,"Palwal","Hodal","Cotton","608"
2013,"Palwal","Hassanpur","Cotton","608"
2013,"Palwal","Hathin","Cotton","608"
2013,"Panipat","Panipat","Cotton","0"
2013,"Panipat","Samalkha","Cotton","0"
2013,"Panipat","Matlauda","Cotton","0"
2013,"Panipat","Bapoli","Cotton","0"
2013,"Panipat","Israna","Cotton","0"
2013,"Karnal","Karnal","Cotton","0"
2013,"Karnal","Nissing","Cotton","0"
2013,"Karnal","Indri","Cotton","0"
2013,"Karnal","Gharaunda","Cotton","0"
2013,"Karnal","Assandh","Cotton","0"
2013,"Karnal","Nilokheri","Cotton","0"
2013,"Kurukshetra","Thanesar","Cotton","0"
2013,"Kurukshetra","Shahabad","Cotton","0"
2013,"Kurukshetra","Pehowa","Cotton","0"
2013,"Kurukshetra","Ladwa","Cotton","0"
2013,"Kurukshetra","Babain","Cotton","0"
2013,"Kaithal","Kaithal","Cotton","697"
2013,"Kaithal","Pundri","Cotton","726"
2013,"Kaithal","Kalayat","Cotton","720"
2013,"Kaithal","Rajound","Cotton","758"
2013,"Kaithal","Gulha","Cotton","0"
2013,"Kaithal","Siwan","Cotton","0"
2013,"Kaithal","Kaithal","Cotton","0"
2013,"Ambala","Ambala-I","Cotton","0"
2013,"Ambala","Ambala-II","Cotton","0"
2013,"Ambala","Barara","Cotton","0"
2013,"Ambala","Saha","Cotton","0"
2013,"Ambala","Naraingarh","Cotton","0"
2013,"Ambala","Sahazadpur","Cotton","0"
2013,"Panchkula","Morni","Cotton","0"
2013,"Panchkula","Barwala","Cotton","0"
2013,"Panchkula","Raipurrani","Cotton","0"
2013,"Panchkula","Pinjore","Cotton","0"
2013,"Yamuna Nagar","Jagadhari","Cotton","0"
2013,"Yamuna Nagar","Bilaspur","Cotton","0"
2013,"Yamuna Nagar","Radaur","Cotton","0"
2013,"Yamuna Nagar","Sadaura","Cotton","0"
2013,"Yamuna Nagar","Chhachhrauli","Cotton","0"
2013,"Yamuna Nagar","Mustafabad","Cotton","0"
2013,"Jind","Jind","Cotton","526"
2013,"Jind","Julana","Cotton","389"
2013,"Jind","Alewa","Cotton","526"
2013,"Jind","Safidon","Cotton","537"
2013,"Jind","Pillukhera","Cotton","697"
2013,"Jind","Uchana","Cotton","590"
2013,"Jind","Narwana","Cotton","688"
2013,"Mahendergarh","Kanina","Cotton","490"
2013,"Mahendergarh","Mahendergarh","Cotton","490"
2013,"Mahendergarh","Ateli","Cotton","490"
2013,"Mahendergarh","Narnaul","Cotton","490"
2013,"Mahendergarh","Nangal Chaudhary","Cotton","490"
2013,"Rewari","Rewari","Cotton","0"
2013,"Rewari","Khol","Cotton","486"
2013,"Rewari","Jatusana","Cotton","559"
2013,"Rewari","Bawal","Cotton","0"
2013,"Rewari","Nahar","Cotton","471"
2014,"Hisar","Hansi I","Wheat","4025"
2014,"Hisar","Hansi-II","Wheat","3720"
2014,"Hisar","Narnaund","Wheat","3589"
2014,"Hisar","Hisar I","Wheat","4107"
2014,"Hisar","Hisar II","Wheat","4287"
2014,"Hisar","Barwala","Wheat","4648"
2014,"Hisar","Uklana","Wheat","4226"
2014,"Hisar","Agroha","Wheat","4419"
2014,"Hisar","Adampur","Wheat","4862"
2014,"Fatehabad","Ratia","Wheat","5309"
2014,"Fatehabad","Fatehabad","Wheat","4959"
2014,"Fatehabad","Bhattukalan","Wheat","4779"
2014,"Fatehabad","Bhuna","Wheat","4759"
2014,"Fatehabad","Tohana","Wheat","4010"
2014,"Fatehabad","Jakhal","Wheat","4706"
2014,"Sirsa","Sirsa","Wheat","4624"
2014,"Sirsa","Nathusari","Wheat","4926"
2014,"Sirsa","Baragudha","Wheat","4697"
2014,"Sirsa","Rania","Wheat","4524"
2014,"Sirsa","Ellenabad","Wheat","4591"
2014,"Sirsa","Dabwali","Wheat","4825"
2014,"Sirsa","Odhan","Wheat","4695"
2014,"Bhiwani","Loharu","Wheat","3648"
2014,"Bhiwani","Bhiwani","Wheat","3877"
2014,"Bhiwani","Tosham","Wheat","4394"
2014,"Bhiwani","Bawani Khera","Wheat","3759"
2014,"Bhiwani","Dadri-I","Wheat","3332"
2014,"Bhiwani","Dadri-II","Wheat","4272"
2014,"Bhiwani","Badhra","Wheat","3617"
2014,"Bhiwani","Siwani","Wheat","3744"
2014,"Bhiwani","Kairu","Wheat","3853"
2014,"Bhiwani","Behal","Wheat","4239"
2014,"Rohtak","Lakhan Majra","Wheat","2893"
2014,"Rohtak","Rohtak","Wheat","3618"
2014,"Rohtak","Sampla","Wheat","4038"
2014,"Rohtak","Meham","Wheat","3249"
2014,"Rohtak","Kalanaur","Wheat","3529"
2014,"Jhajjar","Jhajjar","Wheat","3247"
2014,"Jhajjar","Beri","Wheat","3816"
2014,"Jhajjar","Salhawas","Wheat","3286"
2014,"Jhajjar","Matanhail","Wheat","4219"
2014,"Jhajjar","Bahadurgarh","Wheat","3909"
2014,"Sonepat","Sonepat","Wheat","3879"
2014,"Sonepat","Rai","Wheat","3407"
2014,"Sonepat","Kharkhoda","Wheat","3755"
2014,"Sonepat","Gohana","Wheat","3896"
2014,"Sonepat","Kathura","Wheat","4181"
2014,"Sonepat","Mundlana","Wheat","3401"
2014,"Sonepat","Ganaur","Wheat","3686"
2014,"Gurgaon","Gurgaon","Wheat","2652"
2014,"Gurgaon","Farrukh Nagar","Wheat","3367"
2014,"Gurgaon","Sohna","Wheat","2573"
2014,"Gurgaon","Pataudi","Wheat","3995"
2014,"Mewat","Nuh","Wheat","2600"
2014,"Mewat","Tauru","Wheat","4227"
2014,"Mewat","Ferozpur Jhirka","Wheat","3468"
2014,"Mewat","Nagina","Wheat","3257"
2014,"Mewat","Punhana","Wheat","2999"
2014,"Faridabad","Faridabad","Wheat","3676"
2014,"Faridabad","B/garh","Wheat","3014"
2014,"Palwal","Palwal","Wheat","3589"
2014,"Palwal","Hodal","Wheat","3072"
2014,"Palwal","Hassanpur","Wheat","3674"
2014,"Palwal","Hathin","Wheat","3042"
2014,"Panipat","Panipat","Wheat","3042"
2014,"Panipat","Samalkha","Wheat","3821"
2014,"Panipat","Matlauda","Wheat","3572"
2014,"Panipat","Bapoli","Wheat","3573"
2014,"Panipat","Israna","Wheat","3525"
2014,"Karnal","Karnal","Wheat","4036"
2014,"Karnal","Nissing","Wheat","3850"
2014,"Karnal","Indri","Wheat","4432"
2014,"Karnal","Gharaunda","Wheat","3873"
2014,"Karnal","Assandh","Wheat","3935"
2014,"Karnal","Nilokheri","Wheat","4144"
2014,"Kurukshetra","Thanesar","Wheat","4077"
2014,"Kurukshetra","Shahabad","Wheat","4009"
2014,"Kurukshetra","Pehowa","Wheat","3707"
2014,"Kurukshetra","Ladwa","Wheat","4380"
2014,"Kurukshetra","Babain","Wheat","4626"
2014,"Kaithal","Kaithal","Wheat","4333"
2014,"Kaithal","Pundri","Wheat","4202"
2014,"Kaithal","Kalayat","Wheat","4343"
2014,"Kaithal","Rajound","Wheat","3500"
2014,"Kaithal","Gulha","Wheat","4188"
2014,"Kaithal","Siwan","Wheat","5134"
2014,"Ambala","Ambala-I","Wheat","3720"
2014,"Ambala","Ambala-II","Wheat","3782"
2014,"Ambala","Barara","Wheat","3265"
2014,"Ambala","Saha","Wheat","3788"
2014,"Ambala","Naraingarh","Wheat","3685"
2014,"Ambala","Sahazadpur","Wheat","3911"
2014,"Panchkula","Morni","Wheat","1890"
2014,"Panchkula","Barwala","Wheat","3144"
2014,"Panchkula","Raipurrani","Wheat","3179"
2014,"Panchkula","Pinjore","Wheat","3232"
2014,"Yamuna Nagar","Jagadhari","Wheat","4000"
2014,"Yamuna Nagar","Bilaspur","Wheat","3412"
2014,"Yamuna Nagar","Radaur","Wheat","4343"
2014,"Yamuna Nagar","Sadaura","Wheat","3563"
2014,"Yamuna Nagar","Chhachhrauli","Wheat","3615"
2014,"Yamuna Nagar","Mustafabad","Wheat","4079"
2014,"Jind","Jind","Wheat","3625"
2014,"Jind","Julana","Wheat","3710"
2014,"Jind","Alewa","Wheat","3485"
2014,"Jind","Safidon","Wheat","3494"
2014,"Jind","Pillukhera","Wheat","3051"
2014,"Jind","Uchana","Wheat","3889"
2014,"Jind","Narwana","Wheat","4067"
2014,"Mahendergarh","Kanina","Wheat","3717"
2014,"Mahendergarh","Mahendergarh","Wheat","3997"
2014,"Mahendergarh","Ateli","Wheat","4931"
2014,"Mahendergarh","Narnaul","Wheat","4891"
2014,"Mahendergarh","Nangal Chaudhary","Wheat","4230"
2014,"Rewari","Rewari","Wheat","3709"
2014,"Rewari","Khol","Wheat","4422"
2014,"Rewari","Jatusana","Wheat","3212"
2014,"Rewari","Bawal","Wheat","4088"
2014,"Rewari","Nahar","Wheat","2687"
2014,"Hisar","Hansi I","Gram","675"
2014,"Hisar","Hansi-II","Gram","0"
2014,"Hisar","Narnaund","Gram","0"
2014,"Hisar","Hisar I","Gram","711"
2014,"Hisar","Hisar II","Gram","540"
2014,"Hisar","Barwala","Gram","688"
2014,"Hisar","Uklana","Gram","0"
2014,"Hisar","Agroha","Gram","449"
2014,"Hisar","Adampur","Gram","578"
2014,"Fatehabad","Ratia","Gram","1298"
2014,"Fatehabad","Fatehabad","Gram","1713"
2014,"Fatehabad","Bhattukalan","Gram","888"
2014,"Fatehabad","Bhuna","Gram","1293"
2014,"Fatehabad","Tohana","Gram","0"
2014,"Fatehabad","Jakhal","Gram","0"
2014,"Sirsa","Sirsa","Gram","1129"
2014,"Sirsa","Nathusari","Gram","961"
2014,"Sirsa","Baragudha","Gram","0"
2014,"Sirsa","Rania","Gram","882"
2014,"Sirsa","Ellenabad","Gram","1002"
2014,"Sirsa","Dabwali","Gram","936"
2014,"Sirsa","Odhan","Gram","764"
2014,"Bhiwani","Loharu","Gram","682"
2014,"Bhiwani","Bhiwani","Gram","571"
2014,"Bhiwani","Tosham","Gram","557"
2014,"Bhiwani","Bawani Khera","Gram","780"
2014,"Bhiwani","Dadri-I","Gram","775"
2014,"Bhiwani","Dadri-II","Gram","945"
2014,"Bhiwani","Badhra","Gram","861"
2014,"Bhiwani","Siwani","Gram","165"
2014,"Bhiwani","Kairu","Gram","464"
2014,"Bhiwani","Behal","Gram","528"
2014,"Rohtak","Lakhan Majra","Gram","0"
2014,"Rohtak","Rohtak","Gram","0"
2014,"Rohtak","Sampla","Gram","958"
2014,"Rohtak","Meham","Gram","349"
2014,"Rohtak","Kalanaur","Gram","856"
2014,"Jhajjar","Jhajjar","Gram","955"
2014,"Jhajjar","Beri","Gram","1053"
2014,"Jhajjar","Salhawas","Gram","0"
2014,"Jhajjar","Matanhail","Gram","1318"
2014,"Jhajjar","Bahadurgarh","Gram","401"
2014,"Sonepat","Sonepat","Gram","0"
2014,"Sonepat","Rai","Gram","0"
2014,"Sonepat","Kharkhoda","Gram","0"
2014,"Sonepat","Gohana","Gram","0"
2014,"Sonepat","Kathura","Gram","0"
2014,"Sonepat","Mundlana","Gram","0"
2014,"Sonepat","Ganaur","Gram","0"
2014,"Gurgaon","Gurgaon","Gram","0"
2014,"Gurgaon","Farrukh Nagar","Gram","0"
2014,"Gurgaon","Sohna","Gram","0"
2014,"Gurgaon","Pataudi","Gram","0"
2014,"Mewat","Nuh","Gram","984"
2014,"Mewat","Tauru","Gram","0"
2014,"Mewat","Ferozpur Jhirka","Gram","0"
2014,"Mewat","Nagina","Gram","669"
2014,"Mewat","Punhana","Gram","0"
2014,"Faridabad","Faridabad","Gram","0"
2014,"Faridabad","B/garh","Gram","0"
2014,"Palwal","Palwal","Gram","0"
2014,"Palwal","Hodal","Gram","0"
2014,"Palwal","Hassanpur","Gram","0"
2014,"Palwal","Hathin","Gram","0"
2014,"Panipat","Panipat","Gram","0"
2014,"Panipat","Samalkha","Gram","0"
2014,"Panipat","Matlauda","Gram","0"
2014,"Panipat","Bapoli","Gram","0"
2014,"Panipat","Israna","Gram","0"
2014,"Karnal","Karnal","Gram","0"
2014,"Karnal","Nissing","Gram","0"
2014,"Karnal","Indri","Gram","0"
2014,"Karnal","Gharaunda","Gram","0"
2014,"Karnal","Assandh","Gram","646"
2014,"Karnal","Nilokheri","Gram","0"
2014,"Kurukshetra","Thanesar","Gram","0"
2014,"Kurukshetra","Shahabad","Gram","0"
2014,"Kurukshetra","Pehowa","Gram","0"
2014,"Kurukshetra","Ladwa","Gram","0"
2014,"Kurukshetra","Babain","Gram","0"
2014,"Kaithal","Kaithal","Gram","0"
2014,"Kaithal","Pundri","Gram","0"
2014,"Kaithal","Kalayat","Gram","0"
2014,"Kaithal","Rajound","Gram","0"
2014,"Kaithal","Gulha","Gram","646"
2014,"Kaithal","Siwan","Gram","0"
2014,"Ambala","Ambala-I","Gram","0"
2014,"Ambala","Ambala-II","Gram","0"
2014,"Ambala","Barara","Gram","0"
2014,"Ambala","Saha","Gram","0"
2014,"Ambala","Naraingarh","Gram","0"
2014,"Ambala","Sahazadpur","Gram","0"
2014,"Panchkula","Morni","Gram","0"
2014,"Panchkula","Barwala","Gram","0"
2014,"Panchkula","Raipurrani","Gram","646"
2014,"Panchkula","Pinjore","Gram","646"
2014,"Yamuna Nagar","Jagadhari","Gram","0"
2014,"Yamuna Nagar","Bilaspur","Gram","0"
2014,"Yamuna Nagar","Radaur","Gram","0"
2014,"Yamuna Nagar","Sadaura","Gram","646"
2014,"Yamuna Nagar","Chhachhrauli","Gram","0"
2014,"Yamuna Nagar","Mustafabad","Gram","0"
2014,"Jind","Jind","Gram","0"
2014,"Jind","Julana","Gram","643"
2014,"Jind","Alewa","Gram","0"
2014,"Jind","Safidon","Gram","0"
2014,"Jind","Pillukhera","Gram","0"
2014,"Jind","Uchana","Gram","0"
2014,"Jind","Narwana","Gram","0"
2014,"Mahendergarh","Kanina","Gram","373"
2014,"Mahendergarh","Mahendergarh","Gram","663"
2014,"Mahendergarh","Ateli","Gram","702"
2014,"Mahendergarh","Narnaul","Gram","582"
2014,"Mahendergarh","Nangal Chaudhary","Gram","305"
2014,"Rewari","Rewari","Gram","0"
2014,"Rewari","Khol","Gram","0"
2014,"Rewari","Jatusana","Gram","0"
2014,"Rewari","Bawal","Gram","0"
2014,"Rewari","Nahar","Gram","0"
2014,"Hisar","Hansi I","Barley","3130"
2014,"Hisar","Hansi-II","Barley","3245"
2014,"Hisar","Narnaund","Barley","3052"
2014,"Hisar","Hisar I","Barley","2840"
2014,"Hisar","Hisar II","Barley","2109"
2014,"Hisar","Barwala","Barley","3507"
2014,"Hisar","Uklana","Barley","2993"
2014,"Hisar","Agroha","Barley","4024"
2014,"Hisar","Adampur","Barley","3874"
2014,"Fatehabad","Ratia","Barley","0"
2014,"Fatehabad","Fatehabad","Barley","3334"
2014,"Fatehabad","Bhattukalan","Barley","4432"
2014,"Fatehabad","Bhuna","Barley","3224"
2014,"Fatehabad","Tohana","Barley","4143"
2014,"Fatehabad","Jakhal","Barley","0"
2014,"Sirsa","Sirsa","Barley","3635"
2014,"Sirsa","Nathusari","Barley","3453"
2014,"Sirsa","Baragudha","Barley","4053"
2014,"Sirsa","Rania","Barley","4403"
2014,"Sirsa","Ellenabad","Barley","2381"
2014,"Sirsa","Dabwali","Barley","3849"
2014,"Sirsa","Odhan","Barley","3052"
2014,"Bhiwani","Loharu","Barley","3198"
2014,"Bhiwani","Bhiwani","Barley","2471"
2014,"Bhiwani","Tosham","Barley","3815"
2014,"Bhiwani","Bawani Khera","Barley","3516"
2014,"Bhiwani","Dadri-I","Barley","2141"
2014,"Bhiwani","Dadri-II","Barley","2819"
2014,"Bhiwani","Badhra","Barley","3531"
2014,"Bhiwani","Siwani","Barley","2184"
2014,"Bhiwani","Kairu","Barley","2770"
2014,"Bhiwani","Behal","Barley","3892"
2014,"Rohtak","Lakhan Majra","Barley","2178"
2014,"Rohtak","Rohtak","Barley","1199"
2014,"Rohtak","Sampla","Barley","2178"
2014,"Rohtak","Meham","Barley","3052"
2014,"Rohtak","Kalanaur","Barley","2257"
2014,"Jhajjar","Jhajjar","Barley","1970"
2014,"Jhajjar","Beri","Barley","2274"
2014,"Jhajjar","Salhawas","Barley","3081"
2014,"Jhajjar","Matanhail","Barley","4163"
2014,"Jhajjar","Bahadurgarh","Barley","2303"
2014,"Sonepat","Sonepat","Barley","4101"
2014,"Sonepat","Rai","Barley","0"
2014,"Sonepat","Kharkhoda","Barley","2877"
2014,"Sonepat","Gohana","Barley","2250"
2014,"Sonepat","Kathura","Barley","0"
2014,"Sonepat","Mundlana","Barley","0"
2014,"Sonepat","Ganaur","Barley","0"
2014,"Gurgaon","Gurgaon","Barley","3923"
2014,"Gurgaon","Farrukh Nagar","Barley","3233"
2014,"Gurgaon","Sohna","Barley","3923"
2014,"Gurgaon","Pataudi","Barley","4613"
2014,"Mewat","Nuh","Barley","2867"
2014,"Mewat","Tauru","Barley","3684"
2014,"Mewat","Ferozpur Jhirka","Barley","2550"
2014,"Mewat","Nagina","Barley","2080"
2014,"Mewat","Punhana","Barley","2041"
2014,"Faridabad","Faridabad","Barley","3023"
2014,"Faridabad","B/garh","Barley","1361"
2014,"Palwal","Palwal","Barley","3149"
2014,"Palwal","Hodal","Barley","1536"
2014,"Palwal","Hassanpur","Barley","2488"
2014,"Palwal","Hathin","Barley","4704"
2014,"Panipat","Panipat","Barley","0"
2014,"Panipat","Samalkha","Barley","0"
2014,"Panipat","Matlauda","Barley","0"
2014,"Panipat","Bapoli","Barley","0"
2014,"Panipat","Israna","Barley","0"
2014,"Karnal","Karnal","Barley","0"
2014,"Karnal","Nissing","Barley","0"
2014,"Karnal","Indri","Barley","0"
2014,"Karnal","Gharaunda","Barley","0"
2014,"Karnal","Assandh","Barley","0"
2014,"Karnal","Nilokheri","Barley","0"
2014,"Kurukshetra","Thanesar","Barley","0"
2014,"Kurukshetra","Shahabad","Barley","0"
2014,"Kurukshetra","Pehowa","Barley","0"
2014,"Kurukshetra","Ladwa","Barley","0"
2014,"Kurukshetra","Babain","Barley","0"
2014,"Kaithal","Kaithal","Barley","0"
2014,"Kaithal","Pundri","Barley","0"
2014,"Kaithal","Kalayat","Barley","0"
2014,"Kaithal","Rajound","Barley","0"
2014,"Kaithal","Gulha","Barley","0"
2014,"Kaithal","Siwan","Barley","0"
2014,"Ambala","Ambala-I","Barley","0"
2014,"Ambala","Ambala-II","Barley","0"
2014,"Ambala","Barara","Barley","0"
2014,"Ambala","Saha","Barley","0"
2014,"Ambala","Naraingarh","Barley","0"
2014,"Ambala","Sahazadpur","Barley","0"
2014,"Panchkula","Morni","Barley","0"
2014,"Panchkula","Barwala","Barley","0"
2014,"Panchkula","Raipurrani","Barley","3182"
2014,"Panchkula","Pinjore","Barley","0"
2014,"Yamuna Nagar","Jagadhari","Barley","0"
2014,"Yamuna Nagar","Bilaspur","Barley","0"
2014,"Yamuna Nagar","Radaur","Barley","0"
2014,"Yamuna Nagar","Sadaura","Barley","0"
2014,"Yamuna Nagar","Chhachhrauli","Barley","0"
2014,"Yamuna Nagar","Mustafabad","Barley","0"
2014,"Jind","Jind","Barley","2386"
2014,"Jind","Julana","Barley","2386"
2014,"Jind","Alewa","Barley","0"
2014,"Jind","Safidon","Barley","0"
2014,"Jind","Pillukhera","Barley","0"
2014,"Jind","Uchana","Barley","2386"
2014,"Jind","Narwana","Barley","2386"
2014,"Mahendergarh","Kanina","Barley","0"
2014,"Mahendergarh","Mahendergarh","Barley","1594"
2014,"Mahendergarh","Ateli","Barley","0"
2014,"Mahendergarh","Narnaul","Barley","0"
2014,"Mahendergarh","Nangal Chaudhary","Barley","1594"
2014,"Rewari","Rewari","Barley","2710"
2014,"Rewari","Khol","Barley","3246"
2014,"Rewari","Jatusana","Barley","3433"
2014,"Rewari","Bawal","Barley","1885"
2014,"Rewari","Nahar","Barley","1763"
2014,"Hisar","Hansi I","Paddy","2423"
2014,"Hisar","Hansi-II","Paddy","1728"
2014,"Hisar","Narnaund","Paddy","2951"
2014,"Hisar","Hisar I","Paddy","2497"
2014,"Hisar","Hisar II","Paddy","6559"
2014,"Hisar","Barwala","Paddy","2573"
2014,"Hisar","Uklana","Paddy","2270"
2014,"Hisar","Agroha","Paddy","2510"
2014,"Hisar","Adampur","Paddy","0"
2014,"Fatehabad","Ratia","Paddy","3762"
2014,"Fatehabad","Fatehabad","Paddy","3144"
2014,"Fatehabad","Bhattukalan","Paddy","2367"
2014,"Fatehabad","Bhuna","Paddy","2794"
2014,"Fatehabad","Tohana","Paddy","4318"
2014,"Fatehabad","Jakhal","Paddy","4406"
2014,"Sirsa","Sirsa","Paddy","3428"
2014,"Sirsa","Nathusari","Paddy","3037"
2014,"Sirsa","Baragudha","Paddy","2984"
2014,"Sirsa","Rania","Paddy","4006"
2014,"Sirsa","Ellenabad","Paddy","4295"
2014,"Sirsa","Dabwali","Paddy","4919"
2014,"Sirsa","Odhan","Paddy","3557"
2014,"Bhiwani","Loharu","Paddy","0"
2014,"Bhiwani","Bhiwani","Paddy","1397"
2014,"Bhiwani","Tosham","Paddy","1434"
2014,"Bhiwani","Bawani Khera","Paddy","1186"
2014,"Bhiwani","Dadri-I","Paddy","1829"
2014,"Bhiwani","Dadri-II","Paddy","1434"
2014,"Bhiwani","Badhra","Paddy","0"
2014,"Bhiwani","Siwani","Paddy","0"
2014,"Bhiwani","Kairu","Paddy","1434"
2014,"Bhiwani","Behal","Paddy","0"
2014,"Rohtak","Lakhan Majra","Paddy","2939"
2014,"Rohtak","Rohtak","Paddy","1551"
2014,"Rohtak","Sampla","Paddy","2674"
2014,"Rohtak","Meham","Paddy","1997"
2014,"Rohtak","Kalanaur","Paddy","2523"
2014,"Jhajjar","Jhajjar","Paddy","2838"
2014,"Jhajjar","Beri","Paddy","2683"
2014,"Jhajjar","Salhawas","Paddy","1614"
